HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spndng_Per_Dsg_Unt_2019,Avg_Spndng_Per_Clm_2019,Avg_Spndng_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spndng_Per_Dsg_Unt_2023,Avg_Spndng_Per_Clm_2023,Avg_Spndng_Per_Bene_2023,Outlier_Flag_2023,Avg_DY23_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_22_23,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23
J7210,"Injection, factor viii, (antihemophilic factor, recombinant), (afstyla), 1 i.u.",Afstyla,"Antihem.FVIII,sin-Chn,b-Dm Tru",8928115.5,2429381,204,20,3.6750577616,43765.272059,446405.775,1,7254707.33,2660990,194,47,2.7263189001,37395.398608,154355.47511,1,5805132.8,2813804,258,29,2.0630906772,22500.514729,200176.9931,0,4959393.45,2158885,317,20,2.2972013099,15644.77429,247969.6725,0,6065305.34,2312716,318,15,2.6225897776,19073.287233,404353.68933,1,1.4365,0.1416456042,-0.080891995
J7211,"Injection, factor viii, (antihemophilic factor, recombinant), (kovaltry), 1 i.u.",Kovaltry,"Antihemophil.FVIII,full Length",10458816.75,3995742,283,34,2.6174905061,36956.949647,307612.25735,1,5216572.49,2976883,206,21,1.7523606034,25323.167427,248408.21381,0,5296339,3131592,194,24,1.6912608667,27300.716495,220680.79167,0,6180102.59,3423544,238,46,1.8051769132,25966.817605,134350.0563,0,13119661.38,7064015,564,91,1.8572527635,23261.810957,144172.10308,0,1.38575,0.0288480591,-0.082203337
J7212,"Factor viia (antihemophilic factor, recombinant)-jncw (sevenfact), 1 microgram",Sevenfact,"Coagulation VIIA,recomb-Jncw",,,,,,,,,,,,,,,,,1161789.23,479000,22,,2.4254472443,52808.601364,,0,587057.74,281000,12,,2.089173452,48921.478333,,0,956353.51,495002,27,,1.9320194868,35420.50037,,0,1.97,-0.075223034,-0.107496691
J7213,"Injection, coagulation factor ix (recombinant), ixinity, 1 i.u.",IXinity,"Factor IX Human Recomb,thr 148",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869759.09,499220,27,,1.7422360683,32213.29963,,0,1.755,,
J7214,"Injection, factor viii/von willebrand factor complex, recombinant (altuviiio), per factor viii i.u.",Altuviiio,"FVIII Rec,fc-VWF-Xten,bdd-Ehtl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12335846.44,2320893,272,56,5.3151293231,45352.376618,220282.97214,0,4.733,,
J7308,"Aminolevulinic acid hcl for topical administration, 20%, single unit dosage form (354 mg)",Levulan,Aminolevulinic Acid HCL,50895706.58,131213.5,116414,78859,387.88468092,437.19575463,645.40136928,0,36413944.8,94052,83914,58209,387.16821333,433.94361847,625.57241664,0,36088116.98,93589.5,83891,56893,385.60006176,430.17864825,634.31559208,0,37902549.73,97771,87290,60199,387.66658549,434.21411078,629.62091945,0,39915626.51,103880,92924,63865,384.24746352,429.55131624,625.00002364,0,391.02175,-0.008819749,-0.002352553
J7311,"Injection, fluocinolone acetonide, intravitreal implant (retisert), 0.01 mg",Retisert,Fluocinolone Acetonide,285835.61,132,16,14,2165.4212879,17864.725625,20416.829286,1,,,,,,,,,,,,,,,,,,,,,,,,,98653.01,321,12,12,307.33024922,8221.0841667,8221.0841667,1,338.8325,,-0.386215769
J7312,"Injection, dexamethasone, intravitreal implant, 0.1 mg",Ozurdex,Dexamethasone,52143328.03,268210,36760,17418,194.41231882,1418.4800879,2993.6461149,0,50706133.51,257901.4,35157,16240,196.61053996,1442.277029,3122.2988615,0,51773256.65,262677,35808,16593,197.09855317,1445.8572568,3120.1866239,0,52772487.05,267591.2,36332,17057,197.21308866,1452.507075,3093.8903119,0,50941464.15,257070.4,34875,16266,198.16153143,1460.6871441,3131.7757377,0,202.5425,0.0048092283,0.0047867337
J7313,"Injection, fluocinolone acetonide, intravitreal implant (iluvien), 0.01 mg",Iluvien,Fluocinolone Acetonide,13944672.23,30011.9,1512,1253,464.63810122,9222.6668188,11129.028117,0,10211071.53,21287,1089,886,479.68579556,9376.5578788,11524.911433,0,9494399.9,19659,1011,835,482.95436696,9391.0978239,11370.538802,0,10877017.8,22400,1134,957,485.58115179,9591.726455,11365.744828,0,10538920.2,21840,1095,926,482.55129121,9624.5846575,11381.123326,0,490.947,-0.006239659,0.0095019578
J7314,"Injection, fluocinolone acetonide, intravitreal implant (yutiq), 0.01 mg",Yutiq,Fluocinolone Acetonide,1391455.92,2656.6,150,135,523.77321388,9276.3728,10307.080889,0,4541900.92,9757,534,450,465.50178538,8505.4324345,10093.113156,0,6285301.06,12866,693,585,488.52021296,9069.6984993,10744.104376,0,9370225.25,18380,981,837,509.80550871,9551.7076962,11195.012246,0,11403308.65,22044,1166,999,517.29761613,9779.8530446,11414.723373,0,526.41175,0.0146960111,-0.003105275
J7318,"Hyaluronan or derivative, durolane, for intra-articular injection, 1 mg",Durolane,"Hyaluronate Sodium, Stabilized",28626838.03,1685537.5,23649,20657,16.983803701,1210.4883094,1385.8177872,0,42962398.55,2475734,33195,28019,17.353398447,1294.2430652,1533.3309022,0,58555970.17,3409269,45710,38078,17.175520667,1281.0319442,1537.790067,0,52945713.6,3939521.9,51700,44551,13.43962921,1024.0950406,1188.4292968,0,31071634.63,4786170,62385,52656,6.4919621806,498.06258924,590.08725748,0,6.6385,-0.516953773,-0.213705469
J7320,"Hyaluronan or derivitive, genvisc 850, for intra-articular injection, 1 mg",Genvisc 850,Hyaluronate Sodium,63118554.67,4387417.5,145786,26921,14.386265877,432.95347063,2344.5843271,0,113115287.8,6776033,222375,40661,16.693438152,508.6690851,2781.9111138,0,156124002.29,9259327.3,302415,53854,16.861268344,516.25746835,2899.0233277,0,95524198.07,6433014.5,210063,40171,14.849056857,454.74071145,2377.9392614,1,32481552.81,4597153.2,143955,25378,7.0655798049,225.63685047,1279.9098751,0,6.48325,-0.52417316,-0.162856459
J7321,"Hyaluronan or derivative, hyalgan, supartz or visco-3, for intra-articular injection, per dose",Hyalgan*,Hyaluronate Sodium*,37688561.82,480708.5,371434,82714,78.40211234,101.46772191,455.64912615,0,21739556.16,273395,210522,48926,79.517021745,103.26500869,444.33544864,0,19241339.01,255800,195512,45056,75.220246325,98.41513058,427.05386652,0,19999729.56,266625,205736,47599,75.010706273,97.21064646,420.17121284,0,23341436.54,317072.5,245977,55005,73.615455582,94.892760461,424.35117789,0,75.1105,-0.018600687,-0.015625602
J7322,"Hyaluronan or derivative, hymovis, for intra-articular injection, 1 mg",Hymovis,"Hyaluronate,mod.,non-Crosslink",17022589.24,743016.8,24488,10831,22.910100068,695.14003757,1571.65444,0,51543829.82,1642591.4,54010,23878,31.37958096,954.33863766,2158.632625,0,59312371.85,1884919,61613,26440,31.466801412,962.66002061,2243.28184,0,40533685.12,1563051,50716,22693,25.93241367,799.22874675,1786.1756982,0,21578904.61,1299533.8,41218,18071,16.605112241,523.53109345,1194.1179022,0,16.90625,-0.359677335,-0.077314475
J7323,"Hyaluronan or derivative, euflexxa, for intra-articular injection, per dose",Euflexxa,Hyaluronate Sodium,60608180.79,433308,319038,95570,139.87320979,189.97166729,634.17579565,0,47533159.41,334756,243780,73846,141.99345018,194.98383547,643.67954134,0,49083316.47,366348,264828,79084,133.9800312,185.34035853,620.64787403,0,48828968.1,375443,271500,81582,130.056941,179.84886961,598.52624476,0,48467559.37,384810.2,277582,83513,125.95185723,174.60627624,580.35945745,0,128.4025,-0.031563742,-0.025868676
J7324,"Hyaluronan or derivative, orthovisc, for intra-articular injection, per dose",Orthovisc,Hyaluronate Sodium,148055155.64,508535.5,380099,106342,291.14025597,389.51735111,1392.2547596,0,42102469.26,315908,234523,66910,133.27446364,179.52383886,629.24031176,0,42012477.34,311266,227906,64123,134.97290851,184.34125183,655.18577328,0,40960246.41,284074,207044,59003,144.18864947,197.83353495,694.20616596,0,33957982.25,269747,196630,55934,125.8882666,172.69990464,607.10806039,0,127.93425,-0.126919719,-0.189093562
J7325,"Hyaluronan or derivative, synvisc or synvisc-one, for intra-articular injection, 1 mg",Synvisc*,Hylan G-F 20*,90968624.02,8137180.1,185435,112376,11.179379454,490.56879241,809.50224265,0,63133945.94,5915488.3,130639,81346,10.672651646,483.27027871,776.11616969,0,64832002.15,6141733.6,133725,83641,10.555977574,484.81586951,775.12227436,0,59728789.78,5937449.3,127101,81013,10.059671546,469.93170612,737.27413847,0,56194348.79,6050110.4,125654,81234,9.2881526244,447.21496164,691.75897764,0,9.4555,-0.076694246,-0.045275843
J7326,"Hyaluronan or derivative, gel-one, for intra-articular injection, per dose",Gel-One,"Hyaluronate Sod, Cross-Linked",87361986.1,87090,67577,58321,1003.1230463,1292.7769226,1497.950757,0,121449435.42,107977,83398,70676,1124.7713441,1456.2631648,1718.397128,0,174958379.18,147126,112562,93574,1189.1737638,1554.3289847,1869.732823,0,123698904.21,135074,102989,86894,915.78619283,1201.0885066,1423.5609387,0,58079535.43,114031,85814,71230,509.33110672,676.80722761,815.38025312,0,517.97325,-0.443831856,-0.155865796
J7327,"Hyaluronan or derivative, monovisc, for intra-articular injection, per dose",Monovisc,"Hyaluronate Sodium, Stabilized",103238751.06,93049,71856,60311,1109.5095171,1436.7450326,1711.7731601,0,48951069.49,66338.3,50569,42233,737.90057162,968.00548735,1159.071567,0,51788990.64,68760,51839,42828,753.18485515,999.03529466,1209.2320594,0,63304448.89,84050,63225,53244,753.17607246,1001.2566056,1188.9499078,0,65925781.07,94196,71020,58271,699.87877479,928.27064306,1131.3651914,0,713.137,-0.070763397,-0.108804576
J7328,"Hyaluronan or derivative, gelsyn-3, for intra-articular injection, 0.1 mg",Gelsyn-3,Hyaluronate Sodium,44874198.84,20710774.3,96193,29202,2.1667079265,466.50170844,1536.6823793,0,37103447.07,17003429.2,77597,23855,2.1821155388,478.15568991,1555.3740126,0,40874083.47,18798373,85851,25957,2.1743415491,476.1049198,1574.6844192,0,32361208.94,16922121.8,77001,23945,1.9123611875,420.26998273,1351.4808494,0,9765984.66,14009183.6,63527,19514,0.6971130466,153.72966864,500.46042124,0,0.70525,-0.635469988,-0.246860008
J7329,"Hyaluronan or derivative, trivisc, for intra-articular injection, 1 mg",Trivisc,Hyaluronate Sodium,66327.98,9704,327,118,6.8351174773,202.83785933,562.10152542,0,96236.58,12590,373,106,7.6438903892,258.00691689,907.89226415,0,7221233.1,381310,11763,3928,18.937958879,613.89382811,1838.3994654,0,43809036.67,3501937.3,112237,35387,12.509943188,390.3261551,1237.9980408,0,37644545.58,4213068,127944,39016,8.9351858503,294.22673654,964.84892301,0,8.8325,-0.285753283,0.0692749722
J7331,"Hyaluronan or derivative, synojoynt, for intra-articular injection, 1 mg",Sodium Hyaluronate*,Hyaluronate Sodium*,1985.98,270,11,,7.3554814815,180.54363636,,1,71047.3,4023,197,87,17.660278399,360.64619289,816.63563218,1,30043.2,2209,66,24,13.600362155,455.2,1251.8,0,8324452.12,387174,15420,5424,21.500545285,539.847738,1534.7441224,0,15528737.82,878681,34972,11244,17.672782068,444.03345019,1381.0688207,0,12.775666667,-0.178030983,0.2450117606
J7332,"Hyaluronan or derivative, triluron, for intra-articular injection, 1 mg",Triluron,Hyaluronate Sodium,,,,,,,,,3883133.76,152838,5713,1890,25.406860597,679.7013408,2054.568127,0,19691637.44,767631,28986,8541,25.652478131,679.34994273,2305.5423768,0,16119056.99,814292,31311,9298,19.795180341,514.80492447,1733.6047526,0,7362463.56,745410,28758,8491,9.8770657222,256.01445024,867.09027912,0,10.02525,-0.501036841,-0.270163387
J7336,"Capsaicin 8% patch, per square centimeter",Qutenza,Capsaicin/Skin Cleanser,101429.63,36306,97,77,2.7937429075,1045.6662887,1317.2679221,0,238861.41,77919,153,119,3.0655091826,1561.1856863,2007.2387395,0,2275395.68,719941,926,677,3.1605307657,2457.2307559,3360.9980502,0,11137494.75,3489977,3794,2523,3.191280272,2935.5547575,4414.3855529,0,22106183.76,6887814.6,7038,4262,3.2094626589,3140.975243,5186.8098921,0,3.26475,0.0056975211,0.0352886965
J7340,"Carbidopa 5 mg/levodopa 20 mg enteral suspension, 100 ml",Duopa,Carbidopa/Levodopa,55654305.23,262036,8292,848,212.39182872,6711.8071913,65630.076922,0,59128734.57,273447,8541,867,216.23471667,6922.9287636,68199.232491,0,56144672.48,264478,8172,818,212.2848497,6870.3710817,68636.518924,0,50278780.42,238959,7390,776,210.40756121,6803.6238728,64792.242809,0,52291875.59,238708,7244,725,219.06209926,7218.6465475,72126.724952,0,223.1945,0.0411322578,0.0077605659
J7345,"Aminolevulinic acid hcl for topical administration, 10% gel, 10 mg",Ameluz,Aminolevulinic Acid HCL,10261382.67,7327516,37560,26271,1.4003903465,273.1997516,390.59733813,0,9217455.63,6265218,32130,22486,1.4712106793,286.88003828,409.91975585,0,10718885.51,6918800,35339,23625,1.5492405489,303.31603922,453.70943958,0,12034194.5,7633591,38881,26097,1.5764788158,309.51350274,461.13325286,0,13853216.14,8523376,43152,28450,1.625320312,321.03300287,486.93202601,0,1.654,0.0309813844,0.0379405128
J7351,"Injection, bimatoprost, intracameral implant, 1 microgram",Durysta,Bimatoprost,,,,,,,,,4870998.45,24141,2451,1632,201.77285324,1987.3514688,2984.6804228,0,21888389.8,107140,10779,6659,204.29708606,2030.6512478,3287.0385643,0,21215842.71,104636,10480,6495,202.75854113,2024.4124723,3266.488485,0,21795946.95,107857,10696,6616,202.08189501,2037.7661696,3294.4297083,0,206.263,-0.003337202,0.0005102836
J7402,"Mometasone furoate sinus implant, (sinuva), 10 micrograms",Sinuva,Mometasone Furoate,,,,,,,,,,,,,,,,,796228.12,76912,459,434,10.352456314,1734.7017865,1834.6270046,0,622254.88,59158,351,318,10.518524629,1772.8059259,1956.7763522,0,320065.58,29130,182,166,10.987489873,1758.6020879,1928.1059036,0,11.345,0.044584698,0.0302142212
J7500,"Azathioprine, oral, 50 mg",Azasan*,Azathioprine*,1882090.95,2278009,44117,5559,0.8261999623,42.6613539,338.56645979,0,1729401.05,2212259,41164,5093,0.7817353438,42.01246356,339.56431376,0,3176575.74,1932697,36861,4737,1.6435973875,86.17714495,670.58808106,0,5287898.07,1788483,35598,4357,2.95663871,148.54480785,1213.6557425,1,5675201.53,1688325,33386,4183,3.361439018,169.9874657,1356.7299857,1,12.9805,0.1369123345,0.4202343636
J7502,"Cyclosporine, oral, 100 mg",Cyclosporine (J7502)*,Cyclosporine*,3983460.49,1740340,28832,3797,2.2888978533,138.16108803,1049.1073189,0,3374528.05,1528539,24930,3285,2.2076820088,135.36013037,1027.2535921,0,2645952.59,1336287,21776,2956,1.9800780745,121.50774201,895.11251353,0,2660798.76,1246190,20522,2716,2.1351469359,129.65591853,979.67553756,0,2349975.94,1145306,18895,2603,2.0518323837,124.37025351,902.79521322,0,2.0835,-0.039020524,-0.026964093
J7503,"Tacrolimus, extended release, (envarsus xr), oral, 0.25 mg",Envarsus Xr,Tacrolimus,43972190.23,34145378,60144,8032,1.2877933356,731.11516078,5474.6252776,0,84669516.68,62168569,117866,12605,1.3619344637,718.35403492,6717.1373804,0,102552113,70977599,143032,13838,1.4448518187,716.98719867,7410.9056945,0,107358458.84,70852500,152680,14434,1.5152388249,703.15993476,7437.8868533,0,114823107.02,70959581,162838,15275,1.6181480415,705.13705044,7517.061016,0,1.6455,0.0679161693,0.0587490159
J7504,"Lymphocyte immune globulin, antithymocyte globulin, equine, parenteral, 250 mg",Atgam,"Lymphocyte Ig,antithymocyt,equ",1044134.37,558,38,19,1871.2085484,27477.220263,54954.440526,0,647740.52,372,27,12,1741.237957,23990.38963,53978.376667,0,373917.38,204,19,,1832.9283333,19679.862105,,1,,,,,,,,,740109.99,244,34,,3033.2376639,21767.940882,,0,3062.107,,0.1283557901
J7507,"Tacrolimus, immediate release, oral, 1 mg",Prograf (J7507)*,Tacrolimus*,50873335.26,107499304,857434,92615,0.473243392,59.332071343,549.29909043,0,68352216.33,99369516,800916,85272,0.6878590043,85.342553189,801.57866979,0,50266359.93,91343083,746893,79954,0.5503028612,67.300617264,628.69099645,0,34850441.14,85243591,721673,75347,0.4088335643,48.291180549,462.53256454,0,24298476.36,79772917,693510,72408,0.3045955604,35.036951681,335.57723401,0,0.30925,-0.254964399,-0.104305819
J7508,"Tacrolimus, extended release, (astagraf xl), oral, 0.1 mg",Astagraf XL,Tacrolimus,6405878.33,13748180,10181,1027,0.4659437344,629.19932521,6237.4667283,0,5383227.78,11317995,8898,846,0.4756344017,604.99300742,6363.1534043,0,4208204.54,8699020,7347,711,0.4837561633,572.77862257,5918.7124332,0,3508022.78,6977005,6689,725,0.5027978022,524.44652115,4838.6521103,0,3009261.09,5697725,5478,524,0.5281513394,549.33572289,5742.8646756,0,0.53725,0.0504249164,0.0318254305
J7509,"Methylprednisolone oral, per 4 mg",Medrol*,MethylprednIsolone*,12270.69,28772,865,145,0.4264802586,14.185768786,84.625448276,0,9903.66,29201,927,139,0.3391548235,10.683559871,71.249352518,0,8710.75,29370,895,124,0.296586653,9.7326815642,70.247983871,0,7087.8,26676,794,111,0.2656995052,8.9267002519,63.854054054,0,5363.61,21172,691,105,0.2533350652,7.7620984081,51.082,0,0.25675,-0.046535427,-0.122091824
J7510,"Prednisolone oral, per 5 mg",PrednIsolone*,PrednIsolone*,3047.76,44193,1313,289,0.0689647682,2.3212185834,10.545882353,0,8984.37,108762,3262,436,0.0826057814,2.7542519926,20.606353211,0,14219.29,134375,4126,525,0.1058179721,3.4462651478,27.084361905,0,22885.73,165050,4933,596,0.1386593759,4.6393127914,38.398875839,0,21404.48,158437,4681,622,0.135097736,4.57262978,34.412347267,0,0.24575,-0.025686254,0.1830557144
J7511,"Lymphocyte immune globulin, antithymocyte globulin, rabbit, parenteral, 25 mg",Thymoglobulin,"Anti-Thymocyte Globulin,rabbit",2245741.09,3710,763,484,605.32104852,2943.3041809,4639.9609298,0,2151088.94,3416,736,494,629.70987705,2922.6751902,4354.4310526,0,1907849.91,2870,633,424,664.7560662,3013.9809005,4499.6460142,0,2399803.94,2840,582,399,845.00138732,4123.3744674,6014.5462155,0,1938793.06,2184,464,323,887.72576007,4178.433319,6002.4552941,0,904.268,0.0505613049,0.1004574672
J7512,"Prednisone, immediate release or delayed release, oral, 1 mg",PrednIsone*,PrednIsone*,992359.99,65055326,348504,49548,0.015254093,2.8474852225,20.028255227,0,938809.69,72076793,387488,51494,0.0130251313,2.4228097128,18.23143842,0,951896.97,67967441,375342,50572,0.0140051907,2.5360790159,18.822608756,0,963284.39,63753848,362359,48099,0.0151094314,2.6583702626,20.027118859,0,639045.16,60008079,348554,46521,0.0106493187,1.8334179496,13.736702994,0,0.01075,-0.295187325,-0.085920731
J7515,"Cyclosporine, oral, 25 mg",Cyclosporine (J7515)*,Cyclosporine*,7126225.68,10500921,72601,8590,0.6786286346,98.156026501,829.595539,0,6553958.04,9928504,66882,7712,0.6601153648,97.992853683,849.83895747,0,5765102.75,8681269,59087,6995,0.6640852564,97.569731921,824.17480343,0,5923842.17,7852317,55039,6304,0.7544069056,107.62990189,939.6957757,0,5201101.78,7309533,51498,5975,0.7115504889,100.99618975,870.47728536,0,0.72275,-0.056808092,0.011913489
J7517,"Mycophenolate mofetil, oral, 250 mg",CELlcept*,Mycophenolate Mofetil*,47973170.89,68039991,444629,54759,0.7050731516,107.89483117,876.07828649,0,33175421.85,65200876,424914,51745,0.5088186522,78.075614948,641.13289883,0,23369415.46,60986816,398192,49302,0.3831879903,58.688812081,474.00542493,0,14418498.98,57400695,388044,46803,0.2511903206,37.15686618,308.0678371,0,11172112.16,54881234,375347,45192,0.203568895,29.764756772,247.21437777,0,0.20675,-0.189583044,-0.266974116
J7518,"Mycophenolic acid, oral, 180 mg",Mycophenolic Acid*,Mycophenolate Sodium*,140003140.59,44613384,283865,33847,3.1381421456,493.2032501,4136.3530177,0,103238418.26,43381155,276599,33116,2.3797987458,373.24219632,3117.4785077,0,75697918.43,41637235,266482,32505,1.818034229,284.06390837,2328.8084427,0,49038285.66,39929849,266338,31308,1.2281109718,184.12049974,1566.3180548,0,27691668.04,38714255,262449,31256,0.7152835058,105.51256831,885.96327233,0,0.73975,-0.417574208,-0.309042397
J7520,"Sirolimus, oral, 1 mg",Rapamune*,Sirolimus*,19414146.02,2898358,60035,7226,6.6983257486,323.38046173,2686.7071713,0,17028531.83,2772962,57112,6711,6.1409178452,298.16031359,2537.4060244,0,14674103.46,2538384,54470,6543,5.7808840034,269.39789719,2242.7179367,0,8531371.04,2440913,54358,6202,3.4951557225,156.9478465,1375.5838504,0,7242546.64,2384209,53605,6175,3.0377146634,135.1095353,1172.882047,0,3.08625,-0.130878592,-0.179374178
J7525,"Tacrolimus, parenteral, 5 mg",Prograf (J7525),Tacrolimus,53335.08,354,228,49,150.6640678,233.92578947,1088.4710204,0,36568.37,232,140,29,157.62228448,261.20264286,1260.9782759,0,29112.93,466,127,30,62.474098712,229.23566929,970.431,1,51979.84,249,96,38,208.75437751,541.45666667,1367.8905263,0,43893.46,186,127,30,235.98634409,345.61779528,1463.1153333,0,240.625,0.1304497989,0.1187145739
J7527,"Everolimus, oral, 0.25 mg",Everolimus*,Everolimus*,52630753.79,6103116,19726,2408,8.6235873265,2668.0905298,21856.625328,0,49992465.41,5774140,19445,2324,8.657993296,2570.967622,21511.38787,0,36869429.97,5784439,20383,2445,6.3738990021,1808.8323588,15079.52146,0,27357914.57,5471025,21083,2419,5.0005098807,1297.6291121,11309.596763,0,16611864.07,5281382,21464,2455,3.1453631019,773.94074124,6766.5434094,0,3.1955,-0.370991523,-0.222866366
J7605,"Arformoterol, inhalation solution, fda approved final product, non-compounded, administered through dme, unit dose form, 15 micrograms",Arformoterol Tartrate*,Arformoterol Tartrate*,207354652.19,20978518,350009,53498,9.8841420633,592.42662957,3875.9327861,0,213288985.2,19717361,327206,47348,10.817319072,651.84924848,4504.7094956,0,181314390.26,16624292,274147,41127,10.906593211,661.37652522,4408.6461512,0,87130822.81,14884923,244679,38438,5.8536293947,356.10257852,2266.7886677,0,40292488.69,13621572,225868,35408,2.957991096,178.38954031,1137.9487316,0,3.003,-0.494674005,-0.260370081
